Year,Month_Name,Date,State,Vehicle_Category,EV_Sales_Quantity
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Bus,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Bus,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,2-Wheelers,1
2014,jan,01-01-2014,Andhra Pradesh,4-Wheelers,0
2014,jan,01-01-2014,Andhra Pradesh,4-Wheelers,0
2014,jan,01-01-2014,Andhra Pradesh,Bus,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,3-Wheelers,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Andhra Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,Bus,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,2-Wheelers,0
2014,jan,01-01-2014,Arunachal Pradesh,2-Wheelers,0
2014,jan,01-01-2014,Arunachal Pradesh,4-Wheelers,0
2014,jan,01-01-2014,Arunachal Pradesh,4-Wheelers,0
2014,jan,01-01-2014,Arunachal Pradesh,3-Wheelers,0
2014,jan,01-01-2014,Arunachal Pradesh,3-Wheelers,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Arunachal Pradesh,Others,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,Bus,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,2-Wheelers,0
2014,jan,01-01-2014,Assam,2-Wheelers,0
2014,jan,01-01-2014,Assam,4-Wheelers,0
2014,jan,01-01-2014,Assam,4-Wheelers,0
2014,jan,01-01-2014,Assam,3-Wheelers,0
2014,jan,01-01-2014,Assam,3-Wheelers,0
2014,jan,01-01-2014,Assam,3-Wheelers,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Assam,Others,0
2014,jan,01-01-2014,Andaman & Nicobar Island,Bus,0
2014,jan,01-01-2014,Andaman & Nicobar Island,Others,0
2014,jan,01-01-2014,Andaman & Nicobar Island,Others,0
2014,jan,01-01-2014,Andaman & Nicobar Island,2-Wheelers,0
2014,jan,01-01-2014,Andaman & Nicobar Island,2-Wheelers,0
2014,jan,01-01-2014,Andaman & Nicobar Island,4-Wheelers,0
2014,jan,01-01-2014,Andaman & Nicobar Island,4-Wheelers,0
2014,jan,01-01-2014,Andaman & Nicobar Island,2-Wheelers,0
2014,jan,01-01-2014,Andaman & Nicobar Island,3-Wheelers,0
2014,jan,01-01-2014,Bihar,Others,0
2014,jan,01-01-2014,Bihar,Bus,0
2014,jan,01-01-2014,Bihar,Others,0
2014,jan,01-01-2014,Bihar,Others,0
2014,jan,01-01-2014,Bihar,Others,0
2014,jan,01-01-2014,Bihar,Others,0
2014,jan,01-01-2014,Bihar,2-Wheelers,0
2014,jan,01-01-2014,Bihar,2-Wheelers,0
2014,jan,01-01-2014,Bihar,2-Wheelers,0
2014,jan,01-01-2014,Bihar,4-Wheelers,0
2014,jan,01-01-2014,Bihar,4-Wheelers,0
2014,jan,01-01-2014,Bihar,2-Wheelers,0
2014,jan,01-01-2014,Bihar,3-Wheelers,0
2014,jan,01-01-2014,Bihar,3-Wheelers,0
2014,jan,01-01-2014,Bihar,Others,0
2014,jan,01-01-2014,Bihar,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Bus,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Bus,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,2-Wheelers,10
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,2-Wheelers,0
2014,jan,01-01-2014,Chhattisgarh,4-Wheelers,0
2014,jan,01-01-2014,Chhattisgarh,4-Wheelers,0
2014,jan,01-01-2014,Chhattisgarh,Bus,0
2014,jan,01-01-2014,Chhattisgarh,Bus,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,3-Wheelers,0
2014,jan,01-01-2014,Chhattisgarh,3-Wheelers,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chhattisgarh,Others,0
2014,jan,01-01-2014,Chandigarh,Others,0
2014,jan,01-01-2014,Chandigarh,Others,0
2014,jan,01-01-2014,Chandigarh,Bus,0
2014,jan,01-01-2014,Chandigarh,Others,0
2014,jan,01-01-2014,Chandigarh,Bus,0
2014,jan,01-01-2014,Chandigarh,Others,0
2014,jan,01-01-2014,Chandigarh,2-Wheelers,0
2014,jan,01-01-2014,Chandigarh,2-Wheelers,0
2014,jan,01-01-2014,Chandigarh,4-Wheelers,0
2014,jan,01-01-2014,Chandigarh,4-Wheelers,0
2014,jan,01-01-2014,Chandigarh,3-Wheelers,0
2014,jan,01-01-2014,Chandigarh,3-Wheelers,0
2014,jan,01-01-2014,Chandigarh,Others,0
2014,jan,01-01-2014,DNH and DD,Others,0
2014,jan,01-01-2014,DNH and DD,Others,0
2014,jan,01-01-2014,DNH and DD,Others,0
2014,jan,01-01-2014,DNH and DD,Others,0
2014,jan,01-01-2014,DNH and DD,Others,0
2014,jan,01-01-2014,DNH and DD,Others,0
2014,jan,01-01-2014,DNH and DD,Others,0
2014,jan,01-01-2014,DNH and DD,Others,0
2014,jan,01-01-2014,DNH and DD,Others,0
2014,jan,01-01-2014,DNH and DD,2-Wheelers,0
2014,jan,01-01-2014,DNH and DD,2-Wheelers,0
2014,jan,01-01-2014,DNH and DD,4-Wheelers,0
2014,jan,01-01-2014,DNH and DD,Bus,0
2014,jan,01-01-2014,DNH and DD,3-Wheelers,0
2014,jan,01-01-2014,DNH and DD,Others,0
2014,jan,01-01-2014,Delhi,Others,0
2014,jan,01-01-2014,Delhi,Others,0
2014,jan,01-01-2014,Delhi,Others,0
2014,jan,01-01-2014,Delhi,Bus,0
2014,jan,01-01-2014,Delhi,Others,0
2014,jan,01-01-2014,Delhi,Others,0
2014,jan,01-01-2014,Delhi,4-Wheelers,0
2014,jan,01-01-2014,Delhi,Others,0
2014,jan,01-01-2014,Delhi,2-Wheelers,2
2014,jan,01-01-2014,Delhi,2-Wheelers,0
2014,jan,01-01-2014,Delhi,2-Wheelers,0
2014,jan,01-01-2014,Delhi,4-Wheelers,0
2014,jan,01-01-2014,Delhi,4-Wheelers,5
2014,jan,01-01-2014,Delhi,Others,0
2014,jan,01-01-2014,Delhi,3-Wheelers,0
2014,jan,01-01-2014,Delhi,3-Wheelers,0
2014,jan,01-01-2014,Delhi,3-Wheelers,0
2014,jan,01-01-2014,Goa,Others,0
2014,jan,01-01-2014,Goa,Others,0
2014,jan,01-01-2014,Goa,Bus,0
2014,jan,01-01-2014,Goa,Others,0
2014,jan,01-01-2014,Goa,Others,0
2014,jan,01-01-2014,Goa,Others,0
2014,jan,01-01-2014,Goa,Others,0
2014,jan,01-01-2014,Goa,Others,0
2014,jan,01-01-2014,Goa,2-Wheelers,0
2014,jan,01-01-2014,Goa,2-Wheelers,0
2014,jan,01-01-2014,Goa,4-Wheelers,0
2014,jan,01-01-2014,Goa,4-Wheelers,1
2014,jan,01-01-2014,Goa,Others,0
2014,jan,01-01-2014,Goa,2-Wheelers,0
2014,jan,01-01-2014,Goa,3-Wheelers,0
2014,jan,01-01-2014,Goa,3-Wheelers,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,1
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Bus,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,1
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,2-Wheelers,14
2014,jan,01-01-2014,Gujarat,2-Wheelers,0
2014,jan,01-01-2014,Gujarat,4-Wheelers,0
2014,jan,01-01-2014,Gujarat,4-Wheelers,0
2014,jan,01-01-2014,Gujarat,2-Wheelers,0
2014,jan,01-01-2014,Gujarat,Bus,0
2014,jan,01-01-2014,Gujarat,3-Wheelers,0
2014,jan,01-01-2014,Gujarat,3-Wheelers,0
2014,jan,01-01-2014,Gujarat,3-Wheelers,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Gujarat,Others,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Himachal Pradesh,Bus,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Himachal Pradesh,Bus,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Himachal Pradesh,2-Wheelers,0
2014,jan,01-01-2014,Himachal Pradesh,2-Wheelers,0
2014,jan,01-01-2014,Himachal Pradesh,4-Wheelers,0
2014,jan,01-01-2014,Himachal Pradesh,4-Wheelers,1
2014,jan,01-01-2014,Himachal Pradesh,Bus,0
2014,jan,01-01-2014,Himachal Pradesh,Bus,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Himachal Pradesh,3-Wheelers,0
2014,jan,01-01-2014,Himachal Pradesh,3-Wheelers,0
2014,jan,01-01-2014,Himachal Pradesh,Others,0
2014,jan,01-01-2014,Haryana,Others,1
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Bus,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Bus,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,2-Wheelers,0
2014,jan,01-01-2014,Haryana,2-Wheelers,0
2014,jan,01-01-2014,Haryana,4-Wheelers,0
2014,jan,01-01-2014,Haryana,4-Wheelers,1
2014,jan,01-01-2014,Haryana,Bus,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Haryana,3-Wheelers,0
2014,jan,01-01-2014,Haryana,3-Wheelers,0
2014,jan,01-01-2014,Haryana,Others,0
2014,jan,01-01-2014,Jharkhand,Others,0
2014,jan,01-01-2014,Jharkhand,Others,0
2014,jan,01-01-2014,Jharkhand,Bus,0
2014,jan,01-01-2014,Jharkhand,Others,0
2014,jan,01-01-2014,Jharkhand,Others,0
2014,jan,01-01-2014,Jharkhand,Others,0
2014,jan,01-01-2014,Jharkhand,Others,0
2014,jan,01-01-2014,Jharkhand,2-Wheelers,0
2014,jan,01-01-2014,Jharkhand,2-Wheelers,0
2014,jan,01-01-2014,Jharkhand,4-Wheelers,0
2014,jan,01-01-2014,Jharkhand,4-Wheelers,0
2014,jan,01-01-2014,Jharkhand,Bus,0
2014,jan,01-01-2014,Jharkhand,3-Wheelers,0
2014,jan,01-01-2014,Jharkhand,3-Wheelers,1
2014,jan,01-01-2014,Jharkhand,Others,0
2014,jan,01-01-2014,Jharkhand,Others,0
2014,jan,01-01-2014,Jharkhand,Others,0
2014,jan,01-01-2014,Jharkhand,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Bus,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Bus,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,2-Wheelers,18
2014,jan,01-01-2014,Karnataka,2-Wheelers,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,2-Wheelers,6
2014,jan,01-01-2014,Karnataka,4-Wheelers,1
2014,jan,01-01-2014,Karnataka,4-Wheelers,19
2014,jan,01-01-2014,Karnataka,2-Wheelers,0
2014,jan,01-01-2014,Karnataka,2-Wheelers,0
2014,jan,01-01-2014,Karnataka,Bus,0
2014,jan,01-01-2014,Karnataka,Bus,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,3-Wheelers,0
2014,jan,01-01-2014,Karnataka,3-Wheelers,0
2014,jan,01-01-2014,Karnataka,3-Wheelers,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Karnataka,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Bus,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Bus,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,2-Wheelers,3
2014,jan,01-01-2014,Kerala,4-Wheelers,0
2014,jan,01-01-2014,Kerala,4-Wheelers,1
2014,jan,01-01-2014,Kerala,Bus,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,3-Wheelers,0
2014,jan,01-01-2014,Kerala,3-Wheelers,0
2014,jan,01-01-2014,Kerala,3-Wheelers,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Kerala,Others,0
2014,jan,01-01-2014,Ladakh,Others,0
2014,jan,01-01-2014,Ladakh,4-Wheelers,0
2014,jan,01-01-2014,Ladakh,4-Wheelers,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Bus,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,3-Wheelers,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,2-Wheelers,78
2014,jan,01-01-2014,Maharashtra,2-Wheelers,0
2014,jan,01-01-2014,Maharashtra,2-Wheelers,4
2014,jan,01-01-2014,Maharashtra,4-Wheelers,0
2014,jan,01-01-2014,Maharashtra,4-Wheelers,3
2014,jan,01-01-2014,Maharashtra,2-Wheelers,0
2014,jan,01-01-2014,Maharashtra,Bus,0
2014,jan,01-01-2014,Maharashtra,Bus,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,3-Wheelers,0
2014,jan,01-01-2014,Maharashtra,3-Wheelers,0
2014,jan,01-01-2014,Maharashtra,3-Wheelers,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Maharashtra,Others,0
2014,jan,01-01-2014,Meghalaya,Others,0
2014,jan,01-01-2014,Meghalaya,Bus,0
2014,jan,01-01-2014,Meghalaya,Others,0
2014,jan,01-01-2014,Meghalaya,Others,0
2014,jan,01-01-2014,Meghalaya,Others,0
2014,jan,01-01-2014,Meghalaya,2-Wheelers,0
2014,jan,01-01-2014,Meghalaya,2-Wheelers,0
2014,jan,01-01-2014,Meghalaya,4-Wheelers,0
2014,jan,01-01-2014,Meghalaya,4-Wheelers,0
2014,jan,01-01-2014,Meghalaya,3-Wheelers,0
2014,jan,01-01-2014,Meghalaya,3-Wheelers,0
2014,jan,01-01-2014,Meghalaya,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Bus,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Bus,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,2-Wheelers,4
2014,jan,01-01-2014,Madhya Pradesh,2-Wheelers,0
2014,jan,01-01-2014,Madhya Pradesh,4-Wheelers,0
2014,jan,01-01-2014,Madhya Pradesh,4-Wheelers,0
2014,jan,01-01-2014,Madhya Pradesh,Bus,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,3-Wheelers,0
2014,jan,01-01-2014,Madhya Pradesh,3-Wheelers,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Madhya Pradesh,Others,0
2014,jan,01-01-2014,Mizoram,Others,0
2014,jan,01-01-2014,Mizoram,Others,0
2014,jan,01-01-2014,Mizoram,Bus,0
2014,jan,01-01-2014,Mizoram,Others,0
2014,jan,01-01-2014,Mizoram,Others,0
2014,jan,01-01-2014,Mizoram,Others,0
2014,jan,01-01-2014,Mizoram,Others,0
2014,jan,01-01-2014,Mizoram,4-Wheelers,0
2014,jan,01-01-2014,Mizoram,Others,0
2014,jan,01-01-2014,Mizoram,2-Wheelers,0
2014,jan,01-01-2014,Mizoram,2-Wheelers,0
2014,jan,01-01-2014,Mizoram,4-Wheelers,0
2014,jan,01-01-2014,Mizoram,4-Wheelers,0
2014,jan,01-01-2014,Mizoram,3-Wheelers,0
2014,jan,01-01-2014,Mizoram,Others,0
2014,jan,01-01-2014,Nagaland,Others,0
2014,jan,01-01-2014,Nagaland,Others,0
2014,jan,01-01-2014,Nagaland,Bus,0
2014,jan,01-01-2014,Nagaland,Others,0
2014,jan,01-01-2014,Nagaland,Others,0
2014,jan,01-01-2014,Nagaland,Others,0
2014,jan,01-01-2014,Nagaland,Others,0
2014,jan,01-01-2014,Nagaland,Others,0
2014,jan,01-01-2014,Nagaland,Others,0
2014,jan,01-01-2014,Nagaland,2-Wheelers,0
2014,jan,01-01-2014,Nagaland,2-Wheelers,0
2014,jan,01-01-2014,Nagaland,4-Wheelers,0
2014,jan,01-01-2014,Nagaland,4-Wheelers,0
2014,jan,01-01-2014,Nagaland,3-Wheelers,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Bus,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Bus,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,1
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,4-Wheelers,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,2-Wheelers,2
2014,jan,01-01-2014,Odisha,2-Wheelers,0
2014,jan,01-01-2014,Odisha,2-Wheelers,3
2014,jan,01-01-2014,Odisha,4-Wheelers,0
2014,jan,01-01-2014,Odisha,4-Wheelers,0
2014,jan,01-01-2014,Odisha,Bus,0
2014,jan,01-01-2014,Odisha,Bus,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,3-Wheelers,0
2014,jan,01-01-2014,Odisha,3-Wheelers,1
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Odisha,Others,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Others,1
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Bus,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Bus,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,2-Wheelers,1
2014,jan,01-01-2014,Punjab,2-Wheelers,4
2014,jan,01-01-2014,Punjab,4-Wheelers,0
2014,jan,01-01-2014,Punjab,4-Wheelers,0
2014,jan,01-01-2014,Punjab,Bus,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,3-Wheelers,0
2014,jan,01-01-2014,Punjab,3-Wheelers,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Punjab,Others,0
2014,jan,01-01-2014,Puducherry,Others,0
2014,jan,01-01-2014,Puducherry,Others,0
2014,jan,01-01-2014,Puducherry,Others,0
2014,jan,01-01-2014,Puducherry,Others,0
2014,jan,01-01-2014,Puducherry,Bus,0
2014,jan,01-01-2014,Puducherry,Others,0
2014,jan,01-01-2014,Puducherry,Others,0
2014,jan,01-01-2014,Puducherry,2-Wheelers,2
2014,jan,01-01-2014,Puducherry,2-Wheelers,0
2014,jan,01-01-2014,Puducherry,2-Wheelers,0
2014,jan,01-01-2014,Puducherry,4-Wheelers,0
2014,jan,01-01-2014,Puducherry,4-Wheelers,0
2014,jan,01-01-2014,Puducherry,Bus,0
